event_id,train_id,station_id,station_order,event_time,schedule_time,delay,lambda,delay_type,date
11593,85,71,5,26272245.0,26272171.0,74.0,0.003947870054904238,ini_delay,2019-12-14
11594,138,63,9,26272248.0,26272236.0,12.0,0.042722619790567344,tri_delay,2019-12-14
11595,91,124,13,26272254.0,26272220.0,34.0,0.013578171774544756,tri_delay,2019-12-14
11596,118,97,10,26272254.0,26272253.0,1.0,0.006894432840306346,ini_delay,2019-12-14
11597,138,52,10,26272258.0,26272255.0,3.0,0.06344763908574763,tri_delay,2019-12-14
11598,96,3,8,26272261.0,26272233.0,28.0,0.03815174191647183,tri_delay,2019-12-14
11599,104,6,4,26272261.0,26272168.0,93.0,0.0075395044654838145,ini_delay,2019-12-14
11600,113,43,9,26272273.0,26272265.0,8.0,0.006620384864546115,ini_delay,2019-12-14
11601,144,10,2,26272273.0,26272050.0,223.0,0.004720814639885235,ini_delay,2019-12-14
11602,116,10,6,26272296.0,26272080.0,216.0,0.009628191019204292,ini_delay,2019-12-14
11603,18,1,14,26272310.0,26272236.0,74.0,0.004813064445686261,ini_delay,2019-12-14
11604,126,6,4,26272310.0,26272228.0,82.0,0.0053861656496464825,ini_delay,2019-12-14
11605,141,11,8,26272316.0,26272269.0,47.0,0.001283245177960977,ini_delay,2019-12-14
11606,142,60,10,26272317.0,26272301.0,16.0,0.005209221199654443,ini_delay,2019-12-14
11607,114,3,11,26272330.0,26272254.0,76.0,0.006338928012224339,ini_delay,2019-12-15
11608,147,12,6,26272350.0,26272229.0,121.0,0.0086684930365697,ini_delay,2019-12-15
11609,140,0,5,26272357.0,26272281.0,76.0,0.016942935571868368,tri_delay,2019-12-15
11610,5,10,23,26272361.0,26272300.0,61.0,0.00394285088084789,ini_delay,2019-12-15
11611,27,0,15,26272365.0,26272219.0,146.0,0.004908263388795644,ini_delay,2019-12-15
11612,142,9,11,26272394.0,26272335.0,59.0,0.005209221199654443,ini_delay,2019-12-15
11613,135,11,6,26272419.0,26272237.0,182.0,0.0020133448653110583,ini_delay,2019-12-15
11614,111,3,8,26272438.0,26272258.0,180.0,0.0021453746739529015,ini_delay,2019-12-15
11615,92,71,13,26272455.0,26272249.0,206.0,0.0048017440305772275,ini_delay,2019-12-15
11616,136,72,16,26272495.0,26272468.0,27.0,0.005106102021368289,ini_delay,2019-12-15
11617,149,11,6,26272503.0,26272278.0,225.0,0.004832826655734738,ini_delay,2019-12-15
11618,131,91,19,26272513.0,26272494.0,19.0,0.0040072589979816275,ini_delay,2019-12-15
11619,100,71,15,26272587.0,26272534.0,53.0,0.001604805744667655,ini_delay,2019-12-15
11620,0,5,2,26273185.0,26273175.0,10.0,0.0018914376743920085,ini_delay,2019-12-15
11621,2,5,2,26273214.0,26273199.0,15.0,0.06816084339667189,tri_delay,2019-12-15
11622,1,22,5,26273236.0,26273230.0,6.0,0.00547376602518813,ini_delay,2019-12-15
11623,4,19,3,26273244.0,26273227.0,17.0,0.006239733778644774,ini_delay,2019-12-15
11624,37,14,2,26273248.0,26273246.0,2.0,0.042935271208912634,tri_delay,2019-12-15
11625,7,25,3,26273251.0,26273233.0,18.0,0.008037847720817058,ini_delay,2019-12-15
11626,13,24,3,26273260.0,26273246.0,14.0,0.00813382803271719,ini_delay,2019-12-15
11627,35,31,2,26273267.0,26273261.0,6.0,0.005144100692776391,ini_delay,2019-12-15
11628,10,47,3,26273269.0,26273259.0,10.0,0.0060067260171767075,ini_delay,2019-12-15
11629,46,43,2,26273272.0,26273266.0,6.0,0.008428322535986254,ini_delay,2019-12-15
11630,33,49,2,26273272.0,26273261.0,11.0,0.005507541558652882,ini_delay,2019-12-15
11631,9,31,2,26273276.0,26273247.0,29.0,0.007224273037252194,tri_delay,2019-12-15
11632,7,53,4,26273280.0,26273266.0,14.0,0.008037847720817058,ini_delay,2019-12-15
11633,29,39,2,26273280.0,26273253.0,27.0,0.007500011023954804,ini_delay,2019-12-15
11634,57,22,2,26273282.0,26273270.0,12.0,0.025627950257243286,tri_delay,2019-12-15
11635,25,38,2,26273282.0,26273251.0,31.0,0.002131806958219926,ini_delay,2019-12-15
11636,50,60,2,26273283.0,26273279.0,4.0,0.008968057616363751,tri_delay,2019-12-15
11637,2,0,3,26273283.0,26273242.0,41.0,0.006381458284797083,ini_delay,2019-12-15
11638,13,1,4,26273290.0,26273266.0,24.0,0.02451227684398692,tri_delay,2019-12-15
11639,14,19,5,26273290.0,26273284.0,6.0,0.03146135363184501,tri_delay,2019-12-15
11640,46,13,3,26273297.0,26273278.0,19.0,0.02654892960246804,tri_delay,2019-12-15
11641,42,5,3,26273299.0,26273282.0,17.0,0.023750595623982573,tri_delay,2019-12-15
11642,51,5,3,26273299.0,26273292.0,7.0,0.05635660655537861,tri_delay,2019-12-15
11643,46,25,4,26273301.0,26273297.0,4.0,0.008428322535986254,ini_delay,2019-12-15
11644,43,24,3,26273301.0,26273284.0,17.0,0.026242757036671775,tri_delay,2019-12-15
11645,9,27,3,26273303.0,26273276.0,27.0,0.005300983836421435,ini_delay,2019-12-15
11646,72,52,2,26273304.0,26273302.0,2.0,0.006621356153662903,ini_delay,2019-12-15
11647,44,6,3,26273309.0,26273303.0,6.0,0.005040167684083414,ini_delay,2019-12-15
11648,70,43,2,26273310.0,26273308.0,2.0,0.11603326388027688,tri_delay,2019-12-15
11649,45,6,2,26273311.0,26273263.0,48.0,0.009812428958978917,tri_delay,2019-12-15
11650,51,20,4,26273312.0,26273311.0,1.0,0.004177480402007848,ini_delay,2019-12-15
11651,56,21,2,26273314.0,26273306.0,8.0,0.01733365897050755,tri_delay,2019-12-15
11652,54,78,3,26273315.0,26273309.0,6.0,0.008375449040989589,ini_delay,2019-12-15
11653,39,6,3,26273315.0,26273288.0,27.0,0.008765869102600882,ini_delay,2019-12-15
11654,13,46,5,26273316.0,26273300.0,16.0,0.030749209193631635,tri_delay,2019-12-15
11655,61,31,2,26273320.0,26273310.0,10.0,0.046332347755947995,tri_delay,2019-12-15
11656,11,2,6,26273321.0,26273318.0,3.0,0.008007107191776924,ini_delay,2019-12-15
11657,63,50,2,26273321.0,26273304.0,17.0,0.02686880851367889,tri_delay,2019-12-15
11658,30,72,3,26273322.0,26273317.0,5.0,0.030544908181268964,tri_delay,2019-12-15
11659,66,39,2,26273322.0,26273299.0,23.0,0.031642886606358875,tri_delay,2019-12-15
11660,83,79,2,26273324.0,26273312.0,12.0,0.05016357982155906,tri_delay,2019-12-15
11661,32,53,4,26273324.0,26273315.0,9.0,0.04687832003358551,tri_delay,2019-12-15
11662,22,73,3,26273325.0,26273302.0,23.0,0.00611092296569972,ini_delay,2019-12-15
11663,23,3,6,26273325.0,26273292.0,33.0,0.025534068809037816,tri_delay,2019-12-15
11664,47,57,3,26273325.0,26273305.0,20.0,0.007949746921175338,ini_delay,2019-12-15
11665,73,39,2,26273328.0,26273309.0,19.0,0.007789025769260461,ini_delay,2019-12-15
11666,24,1,2,26273329.0,26273247.0,82.0,0.007221644321505577,ini_delay,2019-12-15
11667,86,4,2,26273329.0,26273320.0,9.0,0.004197577768118955,ini_delay,2019-12-15
11668,48,82,3,26273329.0,26273327.0,2.0,0.015763613811789284,tri_delay,2019-12-15
11669,52,2,2,26273329.0,26273289.0,40.0,0.007355141915206434,ini_delay,2019-12-15
11670,83,13,3,26273331.0,26273330.0,1.0,0.06763792913954456,tri_delay,2019-12-15
11671,18,80,4,26273333.0,26273318.0,15.0,0.004813064445686261,ini_delay,2019-12-15
11672,65,16,3,26273334.0,26273325.0,9.0,0.10140667331511308,tri_delay,2019-12-15
11673,13,14,7,26273336.0,26273335.0,1.0,0.031636165098057646,tri_delay,2019-12-15
11674,61,50,3,26273336.0,26273335.0,1.0,0.05234142449315239,tri_delay,2019-12-15
11675,60,44,3,26273336.0,26273312.0,24.0,0.029682879423527216,tri_delay,2019-12-15
11676,28,78,4,26273337.0,26273325.0,12.0,0.053482955361976996,tri_delay,2019-12-15
11677,74,2,3,26273338.0,26273334.0,4.0,0.07945615940748244,tri_delay,2019-12-15
11678,27,11,3,26273339.0,26273315.0,24.0,0.004908263388795644,ini_delay,2019-12-15
11679,88,77,2,26273340.0,26273337.0,3.0,0.02722739252862748,tri_delay,2019-12-15
11680,15,3,6,26273341.0,26273283.0,58.0,0.00455553966059914,ini_delay,2019-12-15
11681,38,51,4,26273342.0,26273341.0,1.0,0.1425894918810927,tri_delay,2019-12-15
11682,59,34,2,26273343.0,26273298.0,45.0,0.015872637682522395,tri_delay,2019-12-15
11683,76,97,3,26273344.0,26273340.0,4.0,0.2546454237901339,tri_delay,2019-12-15
11684,68,53,2,26273345.0,26273340.0,5.0,0.09654921965813759,tri_delay,2019-12-15
11685,91,90,2,26273346.0,26273328.0,18.0,0.00908984412601987,tri_delay,2019-12-15
11686,9,52,4,26273348.0,26273317.0,31.0,0.005300983836421435,ini_delay,2019-12-15
11687,75,68,3,26273348.0,26273339.0,9.0,0.03818407091711781,tri_delay,2019-12-15
11688,91,103,3,26273349.0,26273346.0,3.0,0.02552174805457251,tri_delay,2019-12-15
11689,64,25,3,26273350.0,26273321.0,29.0,0.032116797898124334,tri_delay,2019-12-15
11690,87,96,2,26273350.0,26273339.0,11.0,0.007470274491917701,ini_delay,2019-12-15
11691,41,49,2,26273351.0,26273270.0,81.0,0.008559632835355099,ini_delay,2019-12-15
11692,49,80,4,26273353.0,26273345.0,8.0,0.07196775909811999,tri_delay,2019-12-15
11693,80,100,3,26273353.0,26273345.0,8.0,0.047735813355170194,tri_delay,2019-12-15
11694,58,73,3,26273353.0,26273343.0,10.0,0.013828402130945957,tri_delay,2019-12-15
11695,43,46,5,26273354.0,26273337.0,17.0,0.027127556829134643,tri_delay,2019-12-15
11696,94,13,3,26273358.0,26273357.0,1.0,0.14330575955717575,tri_delay,2019-12-15
11697,97,8,2,26273360.0,26273356.0,4.0,0.2659063444405213,tri_delay,2019-12-15
11698,4,0,4,26273361.0,26273256.0,105.0,0.019202907022060116,tri_delay,2019-12-15
11699,88,58,3,26273362.0,26273354.0,8.0,0.04955934480231211,tri_delay,2019-12-15
11700,16,70,5,26273363.0,26273342.0,21.0,0.006588679625913266,ini_delay,2019-12-15
11701,54,73,4,26273363.0,26273332.0,31.0,0.008375449040989589,ini_delay,2019-12-15
11702,79,82,3,26273363.0,26273356.0,7.0,0.0040218237963977,ini_delay,2019-12-15
11703,20,61,6,26273365.0,26273352.0,13.0,0.06235336894225774,tri_delay,2019-12-15
11704,7,99,7,26273366.0,26273342.0,24.0,0.027550225333623952,tri_delay,2019-12-15
11705,54,51,5,26273367.0,26273365.0,2.0,0.08319464687062962,tri_delay,2019-12-15
11706,64,53,4,26273368.0,26273358.0,10.0,0.08870756544109847,tri_delay,2019-12-15
11707,57,1,7,26273369.0,26273362.0,7.0,0.008731498779004192,tri_delay,2019-12-15
11708,38,41,5,26273371.0,26273363.0,8.0,0.13662618485696973,tri_delay,2019-12-15
11709,28,73,5,26273371.0,26273348.0,23.0,0.026004580078727413,tri_delay,2019-12-15
11710,78,66,2,26273372.0,26273359.0,13.0,0.009420164501319168,ini_delay,2019-12-15
11711,84,9,2,26273372.0,26273335.0,37.0,0.04011516892036822,tri_delay,2019-12-15
11712,18,57,5,26273372.0,26273353.0,19.0,0.004813064445686261,ini_delay,2019-12-15
11713,86,1,3,26273372.0,26273348.0,24.0,0.04254494722505425,tri_delay,2019-12-15
11714,56,9,4,26273372.0,26273349.0,23.0,0.007414319378081784,ini_delay,2019-12-15
11715,72,31,4,26273374.0,26273357.0,17.0,0.006621356153662903,ini_delay,2019-12-15
11716,7,26,8,26273375.0,26273366.0,9.0,0.08288435902775461,tri_delay,2019-12-15
11717,61,6,4,26273375.0,26273373.0,2.0,0.0031649884624978175,ini_delay,2019-12-15
11718,87,93,3,26273375.0,26273359.0,16.0,0.06341465624025128,tri_delay,2019-12-15
11719,71,27,2,26273376.0,26273360.0,16.0,0.06875930236701269,tri_delay,2019-12-15
11720,69,72,4,26273376.0,26273373.0,3.0,0.23688972136365213,tri_delay,2019-12-15
11721,79,75,4,26273377.0,26273369.0,8.0,0.03245681867686534,tri_delay,2019-12-15
11722,40,52,4,26273377.0,26273347.0,30.0,0.0025794880316007554,ini_delay,2019-12-15
11723,37,55,8,26273379.0,26273377.0,2.0,0.004338974824301114,ini_delay,2019-12-15
11724,18,95,6,26273380.0,26273379.0,1.0,0.03938826587747659,tri_delay,2019-12-15
11725,99,95,3,26273382.0,26273377.0,5.0,0.1259995506431541,tri_delay,2019-12-15
11726,108,28,2,26273383.0,26273380.0,3.0,0.11691294582720821,tri_delay,2019-12-15
11727,21,9,6,26273384.0,26273382.0,2.0,0.1274974263249292,tri_delay,2019-12-15
11728,13,101,8,26273386.0,26273373.0,13.0,0.00813382803271719,ini_delay,2019-12-15
11729,87,97,4,26273387.0,26273386.0,1.0,0.07697867193060534,tri_delay,2019-12-15
11730,49,66,6,26273387.0,26273384.0,3.0,0.0204293866311092,tri_delay,2019-12-15
11731,89,10,3,26273388.0,26273350.0,38.0,0.007307300745152616,ini_delay,2019-12-15
11732,82,31,2,26273389.0,26273346.0,43.0,0.009927840409109823,ini_delay,2019-12-15
11733,95,36,3,26273389.0,26273368.0,21.0,0.036138417222526635,tri_delay,2019-12-15
11734,28,51,6,26273390.0,26273381.0,9.0,0.0632000629270013,tri_delay,2019-12-15
11735,106,36,2,26273391.0,26273385.0,6.0,0.057177213924901105,tri_delay,2019-12-15
11736,85,80,2,26273393.0,26273385.0,8.0,0.06707590630183372,tri_delay,2019-12-15
11737,27,97,5,26273394.0,26273368.0,26.0,0.004908263388795644,ini_delay,2019-12-15
11738,84,61,3,26273395.0,26273376.0,19.0,0.034494867371113784,tri_delay,2019-12-15
11739,65,0,5,26273398.0,26273391.0,7.0,0.005473452151676917,ini_delay,2019-12-15
11740,82,52,3,26273399.0,26273396.0,3.0,0.04281322850634337,tri_delay,2019-12-15
11741,112,32,2,26273400.0,26273382.0,18.0,0.03649546173553108,tri_delay,2019-12-15
11742,66,11,4,26273402.0,26273395.0,7.0,0.004474208660159035,ini_delay,2019-12-15
11743,43,22,7,26273402.0,26273379.0,23.0,0.007492758704476456,ini_delay,2019-12-15
11744,110,57,2,26273402.0,26273389.0,13.0,0.06362162204505553,tri_delay,2019-12-15
11745,93,27,2,26273406.0,26273388.0,18.0,0.09027678159496726,tri_delay,2019-12-15
11746,72,32,5,26273407.0,26273394.0,13.0,0.019360111141299017,tri_delay,2019-12-15
11747,62,82,5,26273408.0,26273358.0,50.0,0.005157891626052897,ini_delay,2019-12-15
11748,81,86,5,26273409.0,26273400.0,9.0,0.007490914257512605,ini_delay,2019-12-15
11749,5,100,10,26273411.0,26273366.0,45.0,0.00394285088084789,ini_delay,2019-12-15
11750,77,80,5,26273411.0,26273397.0,14.0,0.09767119910250736,tri_delay,2019-12-15
11751,119,43,2,26273413.0,26273397.0,16.0,0.056384924118524936,tri_delay,2019-12-15
11752,113,50,2,26273415.0,26273399.0,16.0,0.041939821802269954,tri_delay,2019-12-15
11753,117,31,2,26273417.0,26273401.0,16.0,0.00437309121085308,ini_delay,2019-12-15
11754,116,92,2,26273417.0,26273406.0,11.0,0.0856837377268223,tri_delay,2019-12-15
11755,110,95,3,26273418.0,26273415.0,3.0,0.06888220933707237,tri_delay,2019-12-15
11756,75,34,5,26273419.0,26273389.0,30.0,0.03270790053225836,tri_delay,2019-12-15
11757,107,94,3,26273420.0,26273402.0,18.0,0.03485758323931997,tri_delay,2019-12-15
11758,19,0,3,26273423.0,26273293.0,130.0,0.007559334983225765,ini_delay,2019-12-15
11759,50,101,6,26273424.0,26273411.0,13.0,0.005079567036324125,ini_delay,2019-12-15
11760,55,11,4,26273424.0,26273348.0,76.0,0.007848410465385404,ini_delay,2019-12-15
11761,78,80,3,26273425.0,26273393.0,32.0,0.009420164501319168,ini_delay,2019-12-15
11762,30,22,4,26273425.0,26273401.0,24.0,0.004269929220534416,ini_delay,2019-12-15
11763,123,55,2,26273427.0,26273405.0,22.0,0.007164925216626714,ini_delay,2019-12-15
11764,105,9,2,26273427.0,26273423.0,4.0,0.09628997717469713,tri_delay,2019-12-15
11765,20,51,8,26273427.0,26273421.0,6.0,0.0031924015160666426,ini_delay,2019-12-15
11766,96,31,3,26273428.0,26273395.0,33.0,0.005748047294263472,ini_delay,2019-12-15
11767,102,52,2,26273429.0,26273422.0,7.0,0.10264668301518622,tri_delay,2019-12-15
11768,118,51,2,26273430.0,26273423.0,7.0,0.07397978130584495,tri_delay,2019-12-15
11769,40,26,6,26273434.0,26273428.0,6.0,0.0025794880316007554,ini_delay,2019-12-15
11770,109,73,2,26273438.0,26273433.0,5.0,0.09532701079246511,tri_delay,2019-12-15
11771,69,91,6,26273440.0,26273418.0,22.0,0.007784567403287526,ini_delay,2019-12-15
11772,27,93,6,26273440.0,26273395.0,45.0,0.05431705519446619,tri_delay,2019-12-15
11773,84,73,4,26273441.0,26273411.0,30.0,0.07511925740822827,tri_delay,2019-12-15
11774,98,2,2,26273441.0,26273402.0,39.0,0.008262239565969783,ini_delay,2019-12-15
11775,93,63,4,26273443.0,26273435.0,8.0,0.00826826708655166,ini_delay,2019-12-15
11776,96,52,4,26273444.0,26273443.0,1.0,0.09797644862161697,tri_delay,2019-12-15
11777,72,6,6,26273444.0,26273418.0,26.0,0.05442685993357519,tri_delay,2019-12-15
11778,0,37,4,26273446.0,26273257.0,189.0,0.0018914376743920085,ini_delay,2019-12-15
11779,14,0,6,26273447.0,26273312.0,135.0,0.009174443171150602,ini_delay,2019-12-15
11780,97,38,4,26273447.0,26273433.0,14.0,0.007106091348285009,ini_delay,2019-12-15
11781,11,0,10,26273449.0,26273413.0,36.0,0.008007107191776924,ini_delay,2019-12-15
11782,123,1,4,26273455.0,26273450.0,5.0,0.007164925216626714,ini_delay,2019-12-15
11783,134,76,2,26273456.0,26273454.0,2.0,0.04245411871800709,tri_delay,2019-12-15
11784,27,8,7,26273457.0,26273444.0,13.0,0.1044737973440592,tri_delay,2019-12-15
11785,94,53,5,26273457.0,26273416.0,41.0,0.008735430520111264,ini_delay,2019-12-15
11786,118,73,3,26273460.0,26273456.0,4.0,0.05936207775497025,tri_delay,2019-12-15
11787,50,33,7,26273463.0,26273435.0,28.0,0.005079567036324125,ini_delay,2019-12-15
11788,56,73,6,26273464.0,26273424.0,40.0,0.007414319378081784,ini_delay,2019-12-15
11789,130,25,3,26273469.0,26273453.0,16.0,0.009129337322849776,ini_delay,2019-12-15
11790,138,43,2,26273474.0,26273464.0,10.0,0.09124389271207536,tri_delay,2019-12-15
11791,85,36,3,26273475.0,26273446.0,29.0,0.003947870054904238,ini_delay,2019-12-15
11792,125,93,4,26273477.0,26273470.0,7.0,0.05817678100582111,tri_delay,2019-12-15
11793,34,6,9,26273479.0,26273433.0,46.0,0.023976813414611612,tri_delay,2019-12-15
11794,137,20,2,26273479.0,26273468.0,11.0,0.04292654798947891,tri_delay,2019-12-15
11795,43,72,10,26273481.0,26273478.0,3.0,0.007492758704476456,ini_delay,2019-12-15
11796,138,13,3,26273482.0,26273476.0,6.0,0.007454036560580463,ini_delay,2019-12-15
11797,16,122,11,26273483.0,26273480.0,3.0,0.006588679625913266,ini_delay,2019-12-15
11798,141,120,2,26273484.0,26273461.0,23.0,0.029166220639331712,tri_delay,2019-12-15
11799,97,2,5,26273486.0,26273463.0,23.0,0.007106091348285009,ini_delay,2019-12-15
11800,103,72,3,26273490.0,26273426.0,64.0,0.005801087701753292,ini_delay,2019-12-15
11801,126,53,2,26273492.0,26273459.0,33.0,0.0053861656496464825,ini_delay,2019-12-15
11802,50,7,8,26273495.0,26273464.0,31.0,0.04421475091813988,tri_delay,2019-12-15
11803,123,4,5,26273498.0,26273476.0,22.0,0.03023998453267286,tri_delay,2019-12-15
11804,130,53,4,26273503.0,26273489.0,14.0,0.009129337322849776,ini_delay,2019-12-15
11805,118,61,4,26273505.0,26273491.0,14.0,0.07877535537891671,tri_delay,2019-12-15
11806,129,52,3,26273505.0,26273504.0,1.0,0.11905026422946897,tri_delay,2019-12-15
11807,63,52,3,26273507.0,26273377.0,130.0,0.0063916216867654215,ini_delay,2019-12-15
11808,81,70,6,26273508.0,26273435.0,73.0,0.007490914257512605,ini_delay,2019-12-15
11809,93,40,5,26273511.0,26273478.0,33.0,0.00826826708655166,ini_delay,2019-12-15
11810,96,26,5,26273512.0,26273511.0,1.0,0.005748047294263472,ini_delay,2019-12-15
11811,132,2,4,26273512.0,26273502.0,10.0,0.03366547382416997,tri_delay,2019-12-15
11812,88,80,7,26273513.0,26273501.0,12.0,0.007371051369493099,ini_delay,2019-12-15
11813,58,11,7,26273515.0,26273512.0,3.0,0.003982059322592369,ini_delay,2019-12-15
11814,80,23,9,26273516.0,26273507.0,9.0,0.006629473139018426,ini_delay,2019-12-15
11815,138,67,4,26273518.0,26273502.0,16.0,0.007454036560580463,ini_delay,2019-12-15
11816,95,10,4,26273518.0,26273409.0,109.0,0.008416410296550821,ini_delay,2019-12-15
11817,69,46,8,26273518.0,26273502.0,16.0,0.007784567403287526,ini_delay,2019-12-15
11818,50,1,9,26273522.0,26273510.0,12.0,0.05847178544064634,tri_delay,2019-12-15
11819,57,3,11,26273523.0,26273436.0,87.0,0.0024669543114346614,ini_delay,2019-12-15
11820,132,74,5,26273524.0,26273521.0,3.0,0.018017650796411037,tri_delay,2019-12-15
11821,87,9,7,26273526.0,26273524.0,2.0,0.007470274491917701,ini_delay,2019-12-15
11822,63,53,4,26273527.0,26273515.0,12.0,0.0063916216867654215,ini_delay,2019-12-15
11823,127,52,2,26273530.0,26273482.0,48.0,0.09092670358146049,tri_delay,2019-12-15
11824,119,83,6,26273531.0,26273511.0,20.0,0.002440824266103864,ini_delay,2019-12-15
11825,91,115,10,26273532.0,26273524.0,8.0,0.004880398770346893,ini_delay,2019-12-15
11826,143,53,2,26273533.0,26273528.0,5.0,0.20237098722335753,tri_delay,2019-12-15
11827,74,0,5,26273533.0,26273418.0,115.0,0.00309364955258267,ini_delay,2019-12-15
11828,69,1,9,26273538.0,26273537.0,1.0,0.10966804020557902,tri_delay,2019-12-15
11829,136,82,4,26273543.0,26273505.0,38.0,0.005106102021368289,ini_delay,2019-12-15
11830,68,6,4,26273546.0,26273544.0,2.0,0.00538060593606328,ini_delay,2019-12-15
11831,21,11,9,26273546.0,26273478.0,68.0,0.003546276765715273,ini_delay,2019-12-15
11832,37,3,9,26273546.0,26273393.0,153.0,0.004338974824301114,ini_delay,2019-12-15
11833,99,80,6,26273547.0,26273449.0,98.0,0.003637556259912253,ini_delay,2019-12-15
11834,64,52,6,26273549.0,26273504.0,45.0,0.003858772550092537,ini_delay,2019-12-15
11835,90,8,2,26273549.0,26273414.0,135.0,0.009433509641666057,ini_delay,2019-12-15
11836,147,61,3,26273551.0,26273542.0,9.0,0.0086684930365697,ini_delay,2019-12-15
11837,142,46,5,26273554.0,26273552.0,2.0,0.005209221199654443,ini_delay,2019-12-15
11838,125,39,6,26273556.0,26273524.0,32.0,0.008737754708919512,ini_delay,2019-12-15
11839,38,12,6,26273558.0,26273407.0,151.0,0.006196656778621405,ini_delay,2019-12-15
11840,136,49,5,26273558.0,26273553.0,5.0,0.005106102021368289,ini_delay,2019-12-15
11841,22,21,8,26273561.0,26273441.0,120.0,0.00611092296569972,ini_delay,2019-12-15
11842,79,80,10,26273562.0,26273560.0,2.0,0.0040218237963977,ini_delay,2019-12-15
11843,62,71,6,26273569.0,26273414.0,155.0,0.005157891626052897,ini_delay,2019-12-15
11844,108,85,8,26273570.0,26273556.0,14.0,0.005064919731053145,ini_delay,2019-12-15
11845,48,71,7,26273572.0,26273404.0,168.0,0.006111321261328554,ini_delay,2019-12-15
11846,132,37,7,26273572.0,26273559.0,13.0,0.006033391981960197,ini_delay,2019-12-15
11847,64,50,7,26273576.0,26273569.0,7.0,0.012848041649710856,tri_delay,2019-12-15
11848,83,52,9,26273578.0,26273551.0,27.0,0.004172755263333619,ini_delay,2019-12-15
11849,80,3,10,26273580.0,26273538.0,42.0,0.006629473139018426,ini_delay,2019-12-15
11850,84,12,5,26273581.0,26273496.0,85.0,0.009598596063747262,ini_delay,2019-12-15
11851,94,52,8,26273594.0,26273586.0,8.0,0.008735430520111264,ini_delay,2019-12-15
11852,107,66,7,26273595.0,26273579.0,16.0,0.006898865206919112,ini_delay,2019-12-15
11853,118,21,7,26273598.0,26273583.0,15.0,0.006894432840306346,ini_delay,2019-12-15
11854,82,53,8,26273599.0,26273569.0,30.0,0.009927840409109823,ini_delay,2019-12-15
11855,88,10,8,26273602.0,26273597.0,5.0,0.007371051369493099,ini_delay,2019-12-15
11856,83,31,10,26273604.0,26273599.0,5.0,0.05104364015698387,tri_delay,2019-12-15
11857,125,30,8,26273606.0,26273599.0,7.0,0.008737754708919512,ini_delay,2019-12-15
11858,107,107,8,26273606.0,26273601.0,5.0,0.006898865206919112,ini_delay,2019-12-15
11859,75,8,6,26273609.0,26273429.0,180.0,0.008522759331904384,ini_delay,2019-12-15
11860,9,3,11,26273609.0,26273560.0,49.0,0.006347490998375604,tri_delay,2019-12-15
11861,128,9,2,26273614.0,26273537.0,77.0,0.00487821678460221,ini_delay,2019-12-15
11862,140,8,2,26273614.0,26273548.0,66.0,0.003013746231328888,ini_delay,2019-12-15
11863,55,5,9,26273623.0,26273613.0,10.0,0.007848410465385404,ini_delay,2019-12-15
11864,122,29,2,26273623.0,26273427.0,196.0,0.004907398772248269,ini_delay,2019-12-15
11865,144,10,2,26273625.0,26273490.0,135.0,0.004720814639885235,ini_delay,2019-12-15
11866,113,65,6,26273627.0,26273624.0,3.0,0.006620384864546115,ini_delay,2019-12-15
11867,127,53,3,26273631.0,26273603.0,28.0,0.006903368046853245,ini_delay,2019-12-15
11868,137,2,3,26273641.0,26273518.0,123.0,0.009005247895819975,ini_delay,2019-12-15
11869,128,11,3,26273646.0,26273618.0,28.0,0.02266094648408552,tri_delay,2019-12-15
11870,105,12,6,26273647.0,26273594.0,53.0,0.007471394532552822,ini_delay,2019-12-15
11871,98,11,4,26273649.0,26273596.0,53.0,0.008262239565969783,ini_delay,2019-12-15
11872,90,0,3,26273652.0,26273562.0,90.0,0.009433509641666057,ini_delay,2019-12-15
11873,85,71,5,26273657.0,26273611.0,46.0,0.019411176411563588,tri_delay,2019-12-15
11874,142,116,7,26273658.0,26273646.0,12.0,0.005209221199654443,ini_delay,2019-12-15
11875,55,20,10,26273659.0,26273632.0,27.0,0.008544413066809862,tri_delay,2019-12-15
11876,102,3,4,26273662.0,26273608.0,54.0,0.006513553162495435,ini_delay,2019-12-15
11877,82,3,11,26273662.0,26273657.0,5.0,0.05297075576429198,tri_delay,2019-12-15
11878,147,12,6,26273677.0,26273669.0,8.0,0.0086684930365697,ini_delay,2019-12-15
11879,64,6,8,26273680.0,26273613.0,67.0,0.003858772550092537,ini_delay,2019-12-15
11880,70,6,11,26273682.0,26273648.0,34.0,0.002264138766605082,ini_delay,2019-12-15
11881,114,55,10,26273683.0,26273672.0,11.0,0.006338928012224339,ini_delay,2019-12-15
11882,49,71,12,26273687.0,26273618.0,69.0,0.0019074160108034884,ini_delay,2019-12-15
11883,109,11,7,26273689.0,26273610.0,79.0,0.006196210145423746,ini_delay,2019-12-15
11884,88,49,9,26273693.0,26273633.0,60.0,0.009761824314855696,tri_delay,2019-12-15
11885,118,97,10,26273698.0,26273693.0,5.0,0.006894432840306346,ini_delay,2019-12-15
11886,131,69,10,26273701.0,26273696.0,5.0,0.0040072589979816275,ini_delay,2019-12-15
11887,141,21,7,26273704.0,26273655.0,49.0,0.001283245177960977,ini_delay,2019-12-15
11888,88,92,10,26273708.0,26273701.0,7.0,0.05223924836893444,tri_delay,2019-12-15
